pair_id,DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level,source_file,atc_category
DDInter1174|DDInter652,DDInter1174,Methotrexate,DDInter652,Epinephrine,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_B.csv;ddinter_downloads_code_L.csv;ddinter_downloads_code_R.csv,A;B;L;R
DDInter1174|DDInter66,DDInter1174,Methotrexate,DDInter66,Amikacin,Unknown,ddinter_downloads_code_D.csv;ddinter_downloads_code_L.csv,D;L
DDInter1174|DDInter668,DDInter1174,Methotrexate,DDInter668,Ertapenem,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter677,DDInter1174,Methotrexate,DDInter677,Estazolam,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter679,DDInter1174,Methotrexate,DDInter679,Estradiol,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter68,DDInter1174,Methotrexate,DDInter68,Amiloride,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter70,DDInter1174,Methotrexate,DDInter70,Aminocaproic acid,Unknown,ddinter_downloads_code_B.csv;ddinter_downloads_code_L.csv,B;L
DDInter1174|DDInter705,DDInter1174,Methotrexate,DDInter705,Exemestane,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter707,DDInter1174,Methotrexate,DDInter707,Ezetimibe,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter711,DDInter1174,Methotrexate,DDInter711,Famciclovir,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter712,DDInter1174,Methotrexate,DDInter712,Famotidine,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_L.csv,A;L
DDInter1174|DDInter716,DDInter1174,Methotrexate,DDInter716,Felodipine,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter722,DDInter1174,Methotrexate,DDInter722,Fentanyl,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter732,DDInter1174,Methotrexate,DDInter732,Fexofenadine,Unknown,ddinter_downloads_code_L.csv;ddinter_downloads_code_R.csv,L;R
DDInter1174|DDInter736,DDInter1174,Methotrexate,DDInter736,Finasteride,Unknown,ddinter_downloads_code_D.csv;ddinter_downloads_code_L.csv,D;L
DDInter1174|DDInter740,DDInter1174,Methotrexate,DDInter740,Flecainide,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter745,DDInter1174,Methotrexate,DDInter745,Fludarabine,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter758,DDInter1174,Methotrexate,DDInter758,Fluoxetine,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter766,DDInter1174,Methotrexate,DDInter766,Fluticasone,Unknown,ddinter_downloads_code_D.csv;ddinter_downloads_code_L.csv;ddinter_downloads_code_R.csv,D;L;R
DDInter1174|DDInter779,DDInter1174,Methotrexate,DDInter779,Foscarnet,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter78,DDInter1174,Methotrexate,DDInter78,Amitriptyline,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter789,DDInter1174,Methotrexate,DDInter789,Fulvestrant,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter79,DDInter1174,Methotrexate,DDInter79,Amlodipine,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter790,DDInter1174,Methotrexate,DDInter790,Furosemide,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter791,DDInter1174,Methotrexate,DDInter791,Gabapentin,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter794,DDInter1174,Methotrexate,DDInter794,Gadodiamide,Unknown,ddinter_downloads_code_L.csv;ddinter_downloads_code_V.csv,L;V
DDInter1174|DDInter815,DDInter1174,Methotrexate,DDInter815,Gentamicin,Unknown,ddinter_downloads_code_D.csv;ddinter_downloads_code_L.csv,D;L
DDInter1174|DDInter825,DDInter1174,Methotrexate,DDInter825,Glimepiride,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_L.csv,A;L
DDInter1174|DDInter826,DDInter1174,Methotrexate,DDInter826,Glipizide,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_L.csv,A;L
DDInter1174|DDInter831,DDInter1174,Methotrexate,DDInter831,Glyburide,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_L.csv,A;L
DDInter1174|DDInter839,DDInter1174,Methotrexate,DDInter839,Goserelin,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter840,DDInter1174,Methotrexate,DDInter840,Granisetron,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_L.csv,A;L
DDInter1174|DDInter856,DDInter1174,Methotrexate,DDInter856,Heparin,Unknown,ddinter_downloads_code_B.csv;ddinter_downloads_code_L.csv,B;L
DDInter1174|DDInter890,DDInter1174,Methotrexate,DDInter890,Hydromorphone,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter891,DDInter1174,Methotrexate,DDInter891,Hydroxocobalamin,Unknown,ddinter_downloads_code_B.csv;ddinter_downloads_code_L.csv;ddinter_downloads_code_V.csv,B;L;V
DDInter1174|DDInter895,DDInter1174,Methotrexate,DDInter895,Hydroxyzine,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter908,DDInter1174,Methotrexate,DDInter908,Iloprost,Unknown,ddinter_downloads_code_B.csv;ddinter_downloads_code_L.csv,B;L
DDInter1174|DDInter912,DDInter1174,Methotrexate,DDInter912,Imipramine,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter95,DDInter1174,Methotrexate,DDInter95,Anastrozole,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter972,DDInter1174,Methotrexate,DDInter972,Irbesartan,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter983,DDInter1174,Methotrexate,DDInter983,Isoflurane,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter989,DDInter1174,Methotrexate,DDInter989,Isosorbide dinitrate,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter990,DDInter1174,Methotrexate,DDInter990,Isosorbide mononitrate,Unknown,ddinter_downloads_code_L.csv,L
DDInter1174|DDInter993,DDInter1174,Methotrexate,DDInter993,Isradipine,Unknown,ddinter_downloads_code_L.csv,L
DDInter117|DDInter14,DDInter117,Argatroban,DDInter14,Acetaminophen,Unknown,ddinter_downloads_code_B.csv,B
DDInter117|DDInter1632,DDInter117,Argatroban,DDInter1632,Salbutamol,Unknown,ddinter_downloads_code_B.csv;ddinter_downloads_code_R.csv,B;R
DDInter117|DDInter790,DDInter117,Argatroban,DDInter790,Furosemide,Unknown,ddinter_downloads_code_B.csv,B
DDInter1185|DDInter1197,DDInter1185,Methyldopa,DDInter1197,Metoclopramide,Unknown,ddinter_downloads_code_A.csv,A
DDInter1185|DDInter1202,DDInter1185,Methyldopa,DDInter1202,Metronidazole,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_P.csv,A;D;P
DDInter1185|DDInter1231,DDInter1185,Methyldopa,DDInter1231,Misoprostol,Unknown,ddinter_downloads_code_A.csv,A
DDInter1185|DDInter1244,DDInter1185,Methyldopa,DDInter1244,Morphine,Unknown,ddinter_downloads_code_A.csv,A
DDInter1185|DDInter1318,DDInter1185,Methyldopa,DDInter1318,Nystatin,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1185|DDInter1340,DDInter1185,Methyldopa,DDInter1340,Omeprazole,Unknown,ddinter_downloads_code_A.csv,A
DDInter1185|DDInter1342,DDInter1185,Methyldopa,DDInter1342,Ondansetron,Unknown,ddinter_downloads_code_A.csv,A
DDInter1185|DDInter1388,DDInter1185,Methyldopa,DDInter1388,Pantoprazole,Unknown,ddinter_downloads_code_A.csv,A
DDInter1185|DDInter1394,DDInter1185,Methyldopa,DDInter1394,Paricalcitol,Unknown,ddinter_downloads_code_H.csv,H
DDInter1185|DDInter1472,DDInter1185,Methyldopa,DDInter1472,Pioglitazone,Unknown,ddinter_downloads_code_A.csv,A
DDInter1185|DDInter1497,DDInter1185,Methyldopa,DDInter1497,Potassium chloride,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_B.csv,A;B
DDInter1185|DDInter1568,DDInter1185,Methyldopa,DDInter1568,Ranitidine,Unknown,ddinter_downloads_code_A.csv,A
DDInter1185|DDInter1621,DDInter1185,Methyldopa,DDInter1621,Rosiglitazone,Unknown,ddinter_downloads_code_A.csv,A
DDInter1185|DDInter1622,DDInter1185,Methyldopa,DDInter1622,Rosuvastatin,Unknown,ddinter_downloads_code_A.csv,A
DDInter1185|DDInter1663,DDInter1185,Methyldopa,DDInter1663,Sevelamer,Unknown,ddinter_downloads_code_V.csv,V
DDInter1185|DDInter1675,DDInter1185,Methyldopa,DDInter1675,Simvastatin,Unknown,ddinter_downloads_code_A.csv,A
DDInter1185|DDInter1678,DDInter1185,Methyldopa,DDInter1678,Sirolimus,Unknown,ddinter_downloads_code_L.csv,L
DDInter1185|DDInter1725,DDInter1185,Methyldopa,DDInter1725,Sulfasalazine,Unknown,ddinter_downloads_code_A.csv,A
DDInter1185|DDInter1735,DDInter1185,Methyldopa,DDInter1735,Tacrolimus,Unknown,ddinter_downloads_code_D.csv;ddinter_downloads_code_L.csv,D;L
DDInter1185|DDInter1754,DDInter1185,Methyldopa,DDInter1754,Tegaserod,Unknown,ddinter_downloads_code_A.csv,A
DDInter1185|DDInter1768,DDInter1185,Methyldopa,DDInter1768,Terbinafine,Unknown,ddinter_downloads_code_D.csv,D
DDInter1185|DDInter1906,DDInter1185,Methyldopa,DDInter1906,Ursodeoxycholic acid,Unknown,ddinter_downloads_code_A.csv,A
DDInter1185|DDInter1916,DDInter1185,Methyldopa,DDInter1916,Vancomycin,Unknown,ddinter_downloads_code_A.csv,A
DDInter1185|DDInter1951,DDInter1185,Methyldopa,DDInter1951,Warfarin,Unknown,ddinter_downloads_code_B.csv,B
DDInter1185|DDInter20,DDInter1185,Methyldopa,DDInter20,Acetylsalicylic acid,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_B.csv,A;B
DDInter1185|DDInter25,DDInter1185,Methyldopa,DDInter25,Acyclovir,Unknown,ddinter_downloads_code_D.csv,D
DDInter1185|DDInter252,DDInter1185,Methyldopa,DDInter252,Bupropion,Unknown,ddinter_downloads_code_A.csv,A
DDInter1185|DDInter268,DDInter1185,Methyldopa,DDInter268,Calcitriol,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1185|DDInter298,DDInter1185,Methyldopa,DDInter298,Carboplatin,Unknown,ddinter_downloads_code_L.csv,L
DDInter1185|DDInter336,DDInter1185,Methyldopa,DDInter336,Celecoxib,Unknown,ddinter_downloads_code_L.csv,L
DDInter1185|DDInter413,DDInter1185,Methyldopa,DDInter413,Clopidogrel,Unknown,ddinter_downloads_code_B.csv,B
DDInter1185|DDInter451,DDInter1185,Methyldopa,DDInter451,Cyanocobalamin,Unknown,ddinter_downloads_code_B.csv,B
DDInter1185|DDInter458,DDInter1185,Methyldopa,DDInter458,Cyclosporine,Unknown,ddinter_downloads_code_L.csv,L
DDInter1185|DDInter537,DDInter1185,Methyldopa,DDInter537,Diclofenac,Unknown,ddinter_downloads_code_D.csv,D
DDInter1185|DDInter578,DDInter1185,Methyldopa,DDInter578,Docetaxel,Unknown,ddinter_downloads_code_L.csv,L
DDInter1185|DDInter670,DDInter1185,Methyldopa,DDInter670,Erythromycin,Unknown,ddinter_downloads_code_D.csv,D
DDInter1185|DDInter712,DDInter1185,Methyldopa,DDInter712,Famotidine,Unknown,ddinter_downloads_code_A.csv,A
DDInter1185|DDInter732,DDInter1185,Methyldopa,DDInter732,Fexofenadine,Unknown,ddinter_downloads_code_R.csv,R
DDInter1185|DDInter743,DDInter1185,Methyldopa,DDInter743,Fluconazole,Unknown,ddinter_downloads_code_D.csv,D
DDInter1185|DDInter766,DDInter1185,Methyldopa,DDInter766,Fluticasone,Unknown,ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv,D;R
DDInter1185|DDInter771,DDInter1185,Methyldopa,DDInter771,Folic acid,Unknown,ddinter_downloads_code_B.csv;ddinter_downloads_code_V.csv,B;V
DDInter1185|DDInter856,DDInter1185,Methyldopa,DDInter856,Heparin,Unknown,ddinter_downloads_code_B.csv,B
DDInter1185|DDInter893,DDInter1185,Methyldopa,DDInter893,Hydroxychloroquine,Unknown,ddinter_downloads_code_P.csv,P
DDInter1185|DDInter900,DDInter1185,Methyldopa,DDInter900,Ibuprofen,Unknown,ddinter_downloads_code_R.csv,R
DDInter1187|DDInter1231,DDInter1187,Methylergometrine,DDInter1231,Misoprostol,Unknown,ddinter_downloads_code_A.csv,A
DDInter1187|DDInter136,DDInter1187,Methylergometrine,DDInter136,Atropine,Unknown,ddinter_downloads_code_A.csv,A
DDInter1189|DDInter1197,DDInter1189,Methylphenidate,DDInter1197,Metoclopramide,Unknown,ddinter_downloads_code_A.csv,A
DDInter1189|DDInter1202,DDInter1189,Methylphenidate,DDInter1202,Metronidazole,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_P.csv,A;D;P
DDInter1189|DDInter1234,DDInter1189,Methylphenidate,DDInter1234,Mitoxantrone,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter1242,DDInter1189,Methylphenidate,DDInter1242,Montelukast,Unknown,ddinter_downloads_code_R.csv,R
DDInter1189|DDInter1244,DDInter1189,Methylphenidate,DDInter1244,Morphine,Unknown,ddinter_downloads_code_A.csv,A
DDInter1189|DDInter1318,DDInter1189,Methylphenidate,DDInter1318,Nystatin,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1189|DDInter134,DDInter1189,Methylphenidate,DDInter134,Atovaquone,Unknown,ddinter_downloads_code_P.csv,P
DDInter1189|DDInter1340,DDInter1189,Methylphenidate,DDInter1340,Omeprazole,Unknown,ddinter_downloads_code_A.csv,A
DDInter1189|DDInter1342,DDInter1189,Methylphenidate,DDInter1342,Ondansetron,Unknown,ddinter_downloads_code_A.csv,A
DDInter1189|DDInter1348,DDInter1189,Methylphenidate,DDInter1348,Orlistat,Unknown,ddinter_downloads_code_A.csv,A
DDInter1189|DDInter1355,DDInter1189,Methylphenidate,DDInter1355,Oxaliplatin,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter1377,DDInter1189,Methylphenidate,DDInter1377,Paclitaxel,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter1388,DDInter1189,Methylphenidate,DDInter1388,Pantoprazole,Unknown,ddinter_downloads_code_A.csv,A
DDInter1189|DDInter1461,DDInter1189,Methylphenidate,DDInter1461,Phylloquinone,Unknown,ddinter_downloads_code_B.csv,B
DDInter1189|DDInter1468,DDInter1189,Methylphenidate,DDInter1468,Pimecrolimus,Unknown,ddinter_downloads_code_D.csv,D
DDInter1189|DDInter1472,DDInter1189,Methylphenidate,DDInter1472,Pioglitazone,Unknown,ddinter_downloads_code_A.csv,A
DDInter1189|DDInter1497,DDInter1189,Methylphenidate,DDInter1497,Potassium chloride,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_B.csv,A;B
DDInter1189|DDInter1513,DDInter1189,Methylphenidate,DDInter1513,Prednisolone,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_H.csv;ddinter_downloads_code_R.csv;ddinter_downloads_code_V.csv,A;D;H;R;V
DDInter1189|DDInter1515,DDInter1189,Methylphenidate,DDInter1515,Prednisone,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_H.csv,A;H
DDInter1189|DDInter1559,DDInter1189,Methylphenidate,DDInter1559,Rabeprazole,Unknown,ddinter_downloads_code_A.csv,A
DDInter1189|DDInter1568,DDInter1189,Methylphenidate,DDInter1568,Ranitidine,Unknown,ddinter_downloads_code_A.csv,A
DDInter1189|DDInter1621,DDInter1189,Methylphenidate,DDInter1621,Rosiglitazone,Unknown,ddinter_downloads_code_A.csv,A
DDInter1189|DDInter1622,DDInter1189,Methylphenidate,DDInter1622,Rosuvastatin,Unknown,ddinter_downloads_code_A.csv,A
DDInter1189|DDInter1675,DDInter1189,Methylphenidate,DDInter1675,Simvastatin,Unknown,ddinter_downloads_code_A.csv,A
DDInter1189|DDInter1683,DDInter1189,Methylphenidate,DDInter1683,Sodium bicarbonate,Unknown,ddinter_downloads_code_B.csv,B
DDInter1189|DDInter1702,DDInter1189,Methylphenidate,DDInter1702,Sorafenib,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter1717,DDInter1189,Methylphenidate,DDInter1717,Sucralfate,Unknown,ddinter_downloads_code_A.csv,A
DDInter1189|DDInter1735,DDInter1189,Methylphenidate,DDInter1735,Tacrolimus,Unknown,ddinter_downloads_code_D.csv;ddinter_downloads_code_L.csv,D;L
DDInter1189|DDInter1744,DDInter1189,Methylphenidate,DDInter1744,Tamoxifen,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter1754,DDInter1189,Methylphenidate,DDInter1754,Tegaserod,Unknown,ddinter_downloads_code_A.csv,A
DDInter1189|DDInter1762,DDInter1189,Methylphenidate,DDInter1762,Temozolomide,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter1783,DDInter1189,Methylphenidate,DDInter1783,Tetracycline,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1189|DDInter1789,DDInter1189,Methylphenidate,DDInter1789,Thalidomide,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter1815,DDInter1189,Methylphenidate,DDInter1815,Tiotropium,Unknown,ddinter_downloads_code_R.csv,R
DDInter1189|DDInter1853,DDInter1189,Methylphenidate,DDInter1853,Tretinoin,Unknown,ddinter_downloads_code_D.csv;ddinter_downloads_code_L.csv,D;L
DDInter1189|DDInter1855,DDInter1189,Methylphenidate,DDInter1855,Triamcinolone,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_H.csv;ddinter_downloads_code_R.csv,A;D;H;R
DDInter1189|DDInter1906,DDInter1189,Methylphenidate,DDInter1906,Ursodeoxycholic acid,Unknown,ddinter_downloads_code_A.csv,A
DDInter1189|DDInter1916,DDInter1189,Methylphenidate,DDInter1916,Vancomycin,Unknown,ddinter_downloads_code_A.csv,A
DDInter1189|DDInter1937,DDInter1189,Methylphenidate,DDInter1937,Vincristine,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter20,DDInter1189,Methylphenidate,DDInter20,Acetylsalicylic acid,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_B.csv,A;B
DDInter1189|DDInter222,DDInter1189,Methylphenidate,DDInter222,Bortezomib,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter246,DDInter1189,Methylphenidate,DDInter246,Budesonide,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv,A;D;R
DDInter1189|DDInter25,DDInter1189,Methylphenidate,DDInter25,Acyclovir,Unknown,ddinter_downloads_code_D.csv,D
DDInter1189|DDInter285,DDInter1189,Methylphenidate,DDInter285,Capecitabine,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter298,DDInter1189,Methylphenidate,DDInter298,Carboplatin,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter336,DDInter1189,Methylphenidate,DDInter336,Celecoxib,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter343,DDInter1189,Methylphenidate,DDInter343,Cetirizine,Unknown,ddinter_downloads_code_R.csv,R
DDInter1189|DDInter387,DDInter1189,Methylphenidate,DDInter387,Cisplatin,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter393,DDInter1189,Methylphenidate,DDInter393,Clarithromycin,Unknown,ddinter_downloads_code_A.csv,A
DDInter1189|DDInter413,DDInter1189,Methylphenidate,DDInter413,Clopidogrel,Unknown,ddinter_downloads_code_B.csv,B
DDInter1189|DDInter416,DDInter1189,Methylphenidate,DDInter416,Clotrimazole,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv,A;D
DDInter1189|DDInter451,DDInter1189,Methylphenidate,DDInter451,Cyanocobalamin,Unknown,ddinter_downloads_code_B.csv,B
DDInter1189|DDInter456,DDInter1189,Methylphenidate,DDInter456,Cyclophosphamide,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter506,DDInter1189,Methylphenidate,DDInter506,Desloratadine,Unknown,ddinter_downloads_code_R.csv,R
DDInter1189|DDInter513,DDInter1189,Methylphenidate,DDInter513,Dexamethasone,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_H.csv;ddinter_downloads_code_R.csv,A;D;H;R
DDInter1189|DDInter537,DDInter1189,Methylphenidate,DDInter537,Diclofenac,Unknown,ddinter_downloads_code_D.csv,D
DDInter1189|DDInter578,DDInter1189,Methylphenidate,DDInter578,Docetaxel,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter596,DDInter1189,Methylphenidate,DDInter596,Doxorubicin,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter598,DDInter1189,Methylphenidate,DDInter598,Doxycycline,Unknown,ddinter_downloads_code_A.csv,A
DDInter1189|DDInter667,DDInter1189,Methylphenidate,DDInter667,Erlotinib,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter670,DDInter1189,Methylphenidate,DDInter670,Erythromycin,Unknown,ddinter_downloads_code_D.csv,D
DDInter1189|DDInter705,DDInter1189,Methylphenidate,DDInter705,Exemestane,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter712,DDInter1189,Methylphenidate,DDInter712,Famotidine,Unknown,ddinter_downloads_code_A.csv,A
DDInter1189|DDInter732,DDInter1189,Methylphenidate,DDInter732,Fexofenadine,Unknown,ddinter_downloads_code_R.csv,R
DDInter1189|DDInter736,DDInter1189,Methylphenidate,DDInter736,Finasteride,Unknown,ddinter_downloads_code_D.csv,D
DDInter1189|DDInter743,DDInter1189,Methylphenidate,DDInter743,Fluconazole,Unknown,ddinter_downloads_code_D.csv,D
DDInter1189|DDInter757,DDInter1189,Methylphenidate,DDInter757,Fluorouracil,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter766,DDInter1189,Methylphenidate,DDInter766,Fluticasone,Unknown,ddinter_downloads_code_D.csv;ddinter_downloads_code_R.csv,D;R
DDInter1189|DDInter771,DDInter1189,Methylphenidate,DDInter771,Folic acid,Unknown,ddinter_downloads_code_B.csv;ddinter_downloads_code_V.csv,B;V
DDInter1189|DDInter789,DDInter1189,Methylphenidate,DDInter789,Fulvestrant,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter810,DDInter1189,Methylphenidate,DDInter810,Gefitinib,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter811,DDInter1189,Methylphenidate,DDInter811,Gemcitabine,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter826,DDInter1189,Methylphenidate,DDInter826,Glipizide,Unknown,ddinter_downloads_code_A.csv,A
DDInter1189|DDInter83,DDInter1189,Methylphenidate,DDInter83,Amoxicillin,Unknown,ddinter_downloads_code_A.csv,A
DDInter1189|DDInter839,DDInter1189,Methylphenidate,DDInter839,Goserelin,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter856,DDInter1189,Methylphenidate,DDInter856,Heparin,Unknown,ddinter_downloads_code_B.csv,B
DDInter1189|DDInter885,DDInter1189,Methylphenidate,DDInter885,Hydrocortisone,Unknown,ddinter_downloads_code_A.csv;ddinter_downloads_code_D.csv;ddinter_downloads_code_H.csv;ddinter_downloads_code_R.csv,A;D;H;R
DDInter1189|DDInter893,DDInter1189,Methylphenidate,DDInter893,Hydroxychloroquine,Unknown,ddinter_downloads_code_P.csv,P
DDInter1189|DDInter894,DDInter1189,Methylphenidate,DDInter894,Hydroxyurea,Unknown,ddinter_downloads_code_L.csv,L
DDInter1189|DDInter900,DDInter1189,Methylphenidate,DDInter900,Ibuprofen,Unknown,ddinter_downloads_code_R.csv,R
DDInter1189|DDInter909,DDInter1189,Methylphenidate,DDInter909,Imatinib,Unknown,ddinter_downloads_code_L.csv,L
